date,time,numSatellites,fix,latitude,longitude,altitude,usec,speed_ms,heading,pdop,hdop,vdop
2026-08-09,07:20:41,24,True,7.0080651,100.5046139,20.1,0,4.1,95,1.6,0.8,1.4
2026-08-09,07:20:42,24,True,7.0080656,100.5046237,20.13,0,4.1,95.4,1.6,0.8,1.4
2026-08-09,07:20:43,24,True,7.0080661,100.5046349,20.16,0,4.1,95.8,1.5,0.7,1.3
2026-08-09,07:20:44,24,True,7.0080668,100.5046458,20.18,0,4.1,95.1,1.4,0.7,1.2
2026-08-09,07:20:45,24,True,7.0080672,100.5046531,20.16,0,4.2,95.7,1.4,0.7,1.2
2026-08-09,07:20:46,24,True,7.0080673,100.5046628,20.15,0,4.2,93,1.4,0.7,1.2
2026-08-09,07:20:47,24,True,7.0080677,100.5046698,20.12,0,4.1,93.3,1.4,0.7,1.2
2026-08-09,07:20:48,24,True,7.0080671,100.5046806,20.13,0,4.2,93.3,1.4,0.7,1.2
2026-08-09,07:20:49,24,True,7.0080664,100.5046921,20.15,0,4.3,93.7,1.4,0.7,1.2
2026-08-09,07:20:50,24,True,7.0080651,100.5047031,20.2,0,4.4,96.2,1.4,0.7,1.2
2026-08-09,07:20:51,24,True,7.0080645,100.5047143,20.27,0,4.4,91.6,1.4,0.7,1.2
2026-08-09,07:20:52,24,True,7.0080643,100.5047248,20.38,0,4.3,90.8,1.4,0.7,1.2
2026-08-09,07:20:53,24,True,7.0080637,100.5047351,20.5,0,4.4,92.1,1.4,0.7,1.2
2026-08-09,07:20:54,24,True,7.0080631,100.5047454,20.62,0,4.4,92.7,1.4,0.7,1.2
2026-08-09,07:20:55,24,True,7.0080622,100.5047558,20.76,0,4.4,93.8,1.4,0.7,1.2
2026-08-09,07:20:56,24,True,7.0080613,100.504767,20.9,0,4.4,94.4,1.4,0.7,1.2
2026-08-09,07:20:57,24,True,7.0080598,100.5047779,21.07,0,4.3,97.2,1.4,0.7,1.2
2026-08-09,07:20:58,24,True,7.0080593,100.5047891,21.27,0,4.1,91.8,1.4,0.7,1.2
2026-08-09,07:20:59,24,True,7.0080583,100.5047998,21.49,0,4.2,94.9,1.4,0.7,1.2
2026-08-09,07:21:00,24,True,7.0080575,100.5048106,21.71,0,4.4,93.7,1.4,0.7,1.2
2026-08-09,07:21:01,24,True,7.0080573,100.5048213,21.94,0,4.2,89.7,1.4,0.7,1.2
2026-08-09,07:21:02,24,True,7.0080578,100.5048324,22.22,0,3.8,86.3,1.4,0.7,1.2
2026-08-09,07:21:03,24,True,7.008057,100.5048433,22.52,0,4.1,92.8,1.4,0.7,1.2
2026-08-09,07:21:04,24,True,7.0080567,100.5048529,22.8,0,4.4,89.6,1.4,0.7,1.2
2026-08-09,07:21:05,24,True,7.0080568,100.5048628,23.06,0,4.5,88.9,1.4,0.7,1.2
2026-08-09,07:21:06,24,True,7.008056,100.5048732,23.3,0,4.5,93.6,1.4,0.7,1.2
2026-08-09,07:21:07,24,True,7.0080558,100.5048832,23.54,0,4.4,90.4,1.4,0.7,1.2
2026-08-09,07:21:08,24,True,7.0080557,100.5048925,23.76,0,4.3,89.9,1.4,0.7,1.2
2026-08-09,07:21:09,24,True,7.0080563,100.5049017,23.97,0,4.1,85.2,1.4,0.7,1.2
2026-08-09,07:21:10,24,True,7.0080567,100.504912,24.17,0,4.1,87,1.4,0.7,1.2
2026-08-09,07:21:11,24,True,7.0080561,100.5049214,24.35,0,4,92.2,1.4,0.7,1.2
2026-08-09,07:21:12,24,True,7.0080557,100.5049305,24.53,0,3.9,91.6,1.4,0.7,1.2
2026-08-09,07:21:13,24,True,7.0080558,100.5049407,24.71,0,3.8,89.4,1.5,0.8,1.3
2026-08-09,07:21:14,24,True,7.0080564,100.5049513,24.92,0,3.6,86.3,1.5,0.8,1.3
2026-08-09,07:21:15,24,True,7.0080573,100.504962,25.18,0,3.4,84.3,1.4,0.7,1.2
2026-08-09,07:21:16,24,True,7.0080583,100.5049732,25.5,0,3.5,84.7,1.4,0.7,1.2
2026-08-09,07:21:17,24,True,7.0080599,100.5049836,25.85,0,3.5,80.2,1.4,0.7,1.2
2026-08-09,07:21:18,24,True,7.0080601,100.504993,26.2,0,3.9,86.9,1.4,0.7,1.2
2026-08-09,07:21:19,24,True,7.0080617,100.5050032,26.53,0,4,80.8,1.4,0.7,1.2
2026-08-09,07:21:20,24,True,7.0080632,100.505013,26.84,0,4.2,80.7,1.4,0.7,1.2
2026-08-09,07:21:21,24,True,7.0080652,100.5050211,27.14,0,4.1,76.2,1.4,0.7,1.2
2026-08-09,07:21:22,24,True,7.008067,100.5050312,27.41,0,4.2,79.3,1.4,0.7,1.2
2026-08-09,07:21:23,24,True,7.0080685,100.5050411,27.65,0,4.2,81.1,1.4,0.7,1.2
2026-08-09,07:21:24,24,True,7.0080705,100.5050514,27.86,0,4.2,78.2,1.4,0.7,1.2
2026-08-09,07:21:25,24,True,7.0080723,100.5050613,28.04,0,4.1,78.9,1.3,0.7,1.2
2026-08-09,07:21:26,24,True,7.0080746,100.5050714,28.2,0,4.1,76.9,1.3,0.7,1.2
2026-08-09,07:21:27,24,True,7.0080777,100.5050804,28.35,0,4,71.4,1.3,0.7,1.2
2026-08-09,07:21:28,24,True,7.0080813,100.5050879,28.49,0,4,64.1,1.3,0.7,1.2
2026-08-09,07:21:29,24,True,7.0080854,100.5050962,28.61,0,4,63.7,1.3,0.7,1.2
2026-08-09,07:21:30,24,True,7.0080899,100.5051046,28.71,0,3.9,61.7,1.3,0.7,1.2
2026-08-09,07:21:31,24,True,7.0080937,100.5051129,28.81,0,3.8,64.8,1.3,0.7,1.2
2026-08-09,07:21:32,24,True,7.0080988,100.5051218,28.91,0,4,60.2,1.3,0.7,1.2
2026-08-09,07:21:33,24,True,7.0081049,100.5051312,29.02,0,3.9,57.5,1.3,0.7,1.2
2026-08-09,07:21:34,24,True,7.0081108,100.5051397,29.17,0,3.7,55.5,1.3,0.7,1.2
2026-08-09,07:21:35,24,True,7.0081175,100.5051478,29.34,0,3.9,50.9,1.4,0.7,1.2
2026-08-09,07:21:36,24,True,7.0081247,100.5051558,29.51,0,4.1,48.3,1.4,0.7,1.2
2026-08-09,07:21:37,24,True,7.0081321,100.5051638,29.7,0,4,46.9,1.4,0.7,1.2
2026-08-09,07:21:38,24,True,7.0081399,100.505171,29.91,0,4.1,42.2,1.4,0.7,1.2
2026-08-09,07:21:39,24,True,7.0081474,100.5051778,30.11,0,4.2,42.2,1.4,0.7,1.2
2026-08-09,07:21:40,24,True,7.0081539,100.5051855,30.29,0,4.3,52.4,1.3,0.6,1.1
2026-08-09,07:21:41,24,True,7.0081613,100.5051924,30.44,0,4.3,46.1,1.3,0.6,1.1
2026-08-09,07:21:42,24,True,7.0081688,100.5051994,30.59,0,4.3,44.9,1.3,0.6,1.1
2026-08-09,07:21:43,24,True,7.0081764,100.5052068,30.75,0,4.2,44.6,1.3,0.6,1.1
2026-08-09,07:21:44,24,True,7.0081841,100.5052145,30.89,0,4.3,45.1,1.4,0.7,1.2
2026-08-09,07:21:45,24,True,7.0081925,100.5052206,31.05,0,4.2,35.9,1.4,0.7,1.2
2026-08-09,07:21:46,24,True,7.0082004,100.5052272,31.17,0,4.2,39.9,1.3,0.6,1.1
2026-08-09,07:21:47,24,True,7.0082081,100.5052341,31.27,0,4.2,42.2,1.3,0.7,1.2
2026-08-09,07:21:48,24,True,7.0082157,100.5052416,31.33,0,4.2,45.5,1.4,0.7,1.2
2026-08-09,07:21:49,24,True,7.0082228,100.5052492,31.36,0,4.2,47.5,1.3,0.6,1.2
2026-08-09,07:21:50,24,True,7.0082301,100.5052568,31.38,0,4.2,46,1.3,0.6,1.2
2026-08-09,07:21:51,24,True,7.0082375,100.5052632,31.38,0,4.2,40.1,1.4,0.7,1.2
2026-08-09,07:21:52,24,True,7.0082451,100.5052687,31.36,0,4.1,35.7,1.4,0.7,1.2
2026-08-09,07:21:53,24,True,7.0082517,100.5052745,31.36,0,4.2,38.9,1.3,0.6,1.1
2026-08-09,07:21:54,24,True,7.0082556,100.5052802,31.37,0,4.2,38.2,1.4,0.7,1.2
2026-08-09,07:21:55,24,True,7.0082594,100.5052856,31.38,0,4.1,37.1,1.4,0.7,1.2
2026-08-09,07:21:56,24,True,7.0082635,100.5052905,31.4,0,4.1,35.5,1.4,0.7,1.2
2026-08-09,07:21:57,24,True,7.0082695,100.5052956,31.41,0,3.9,36.8,1.3,0.7,1.1
2026-08-09,07:21:58,24,True,7.008276,100.5052998,31.42,0,3.8,33.7,1.4,0.7,1.2
2026-08-09,07:21:59,24,True,7.0082815,100.5053051,31.4,0,3.8,45,1.4,0.7,1.2
2026-08-09,07:22:00,24,True,7.0082882,100.5053115,31.37,0,3.8,44.3,1.4,0.7,1.3
2026-08-09,07:22:01,24,True,7.0082949,100.5053179,31.32,0,3.8,44.7,1.4,0.7,1.3
2026-08-09,07:22:02,24,True,7.0083029,100.5053246,31.26,0,3.8,40.9,1.4,0.7,1.2
2026-08-09,07:22:03,24,True,7.0083092,100.5053313,31.2,0,3.8,47,1.4,0.7,1.3
2026-08-09,07:22:04,24,True,7.0083173,100.5053367,31.09,0,3.5,33.5,1.4,0.7,1.2
2026-08-09,07:22:05,24,True,7.0083255,100.5053426,30.98,0,3.8,34.3,1.4,0.7,1.2
2026-08-09,07:22:06,24,True,7.0083328,100.5053481,30.85,0,3.7,35.9,1.4,0.7,1.2
2026-08-09,07:22:07,24,True,7.0083385,100.5053533,30.72,0,3.7,36.7,1.4,0.7,1.3
2026-08-09,07:22:08,24,True,7.008345,100.5053586,30.59,0,3.8,34.2,1.4,0.7,1.3
2026-08-09,07:22:09,24,True,7.0083506,100.5053646,30.47,0,3.8,43.1,1.4,0.7,1.3
2026-08-09,07:22:10,24,True,7.0083574,100.5053701,30.36,0,3.9,37.9,1.5,0.7,1.3
2026-08-09,07:22:11,24,True,7.0083647,100.5053757,30.27,0,3.9,36.8,1.4,0.7,1.2
2026-08-09,07:22:12,24,True,7.0083715,100.5053806,30.21,0,3.9,35.7,1.3,0.6,1.2
2026-08-09,07:22:13,24,True,7.0083786,100.5053865,30.17,0,3.8,38.9,1.4,0.6,1.3
2026-08-09,07:22:14,24,True,7.0083864,100.5053925,30.16,0,3.8,37.9,1.3,0.6,1.2
2026-08-09,07:22:15,24,True,7.0083923,100.5053977,30.14,0,3.9,43.2,1.3,0.6,1.2
2026-08-09,07:22:16,24,True,7.0083977,100.5054024,30.1,0,3.7,46.8,1.3,0.6,1.2
2026-08-09,07:22:17,24,True,7.0084039,100.5054076,30.06,0,3.7,42.1,1.4,0.6,1.2
2026-08-09,07:22:18,24,True,7.0084107,100.5054132,30,0,3.7,40.9,1.3,0.6,1.2
2026-08-09,07:22:19,24,True,7.0084164,100.5054195,29.93,0,3.6,46.5,1.3,0.6,1.1
2026-08-09,07:22:20,24,True,7.0084226,100.5054257,29.84,0,3.7,44.9,1.3,0.6,1.1
2026-08-09,07:22:21,24,True,7.0084298,100.5054324,29.76,0,3.7,41.7,1.3,0.6,1.1
2026-08-09,07:22:22,24,True,7.0084368,100.5054388,29.68,0,3.7,40.7,1.3,0.6,1.1
2026-08-09,07:22:23,24,True,7.008443,100.5054448,29.61,0,3.7,40.9,1.4,0.6,1.2
2026-08-09,07:22:24,24,True,7.0084472,100.5054513,29.54,0,3.7,51.1,1.3,0.6,1.2
2026-08-09,07:22:25,24,True,7.0084515,100.5054573,29.46,0,3.6,49.7,1.3,0.6,1.1
2026-08-09,07:22:26,24,True,7.0084581,100.5054641,29.38,0,3.7,45.8,1.3,0.6,1.1
2026-08-09,07:22:27,24,True,7.0084647,100.5054704,29.33,0,3.6,44.4,1.2,0.6,1.1
2026-08-09,07:22:28,24,True,7.0084715,100.5054764,29.3,0,3.7,42.6,1.2,0.6,1.1
2026-08-09,07:22:29,24,True,7.0084786,100.5054828,29.27,0,3.7,43.1,1.3,0.6,1.1
2026-08-09,07:22:30,24,True,7.0084856,100.5054887,29.25,0,3.8,40.6,1.3,0.6,1.1
2026-08-09,07:22:31,24,True,7.0084926,100.5054951,29.24,0,3.7,42.4,1.3,0.6,1.1
2026-08-09,07:22:32,24,True,7.0085,100.5055007,29.26,0,3.6,37.6,1.3,0.6,1.1
2026-08-09,07:22:33,24,True,7.0085063,100.5055079,29.29,0,3.8,48.5,1.3,0.6,1.2
2026-08-09,07:22:34,24,True,7.0085121,100.5055139,29.34,0,3.9,44.8,1.3,0.6,1.2
2026-08-09,07:22:35,24,True,7.0085174,100.5055203,29.38,0,3.9,48,1.4,0.6,1.2
2026-08-09,07:22:36,24,True,7.0085229,100.5055254,29.38,0,3.7,41.9,1.3,0.6,1.2
2026-08-09,07:22:37,24,True,7.0085289,100.5055299,29.39,0,3.7,34.8,1.2,0.6,1.1
2026-08-09,07:22:38,24,True,7.0085341,100.5055365,29.39,0,3.7,49.7,1.2,0.6,1.1
2026-08-09,07:22:39,24,True,7.0085392,100.5055418,29.4,0,3.7,44.2,1.3,0.6,1.1
2026-08-09,07:22:40,24,True,7.0085451,100.5055473,29.42,0,3.6,42.2,1.4,0.6,1.2
2026-08-09,07:22:41,24,True,7.0085515,100.5055511,29.46,0,3.6,29.6,1.3,0.6,1.2
2026-08-09,07:22:42,24,True,7.0085583,100.5055548,29.51,0,3.6,28.7,1.3,0.6,1.2
2026-08-09,07:22:43,24,True,7.0085656,100.5055606,29.57,0,3.6,37.8,1.2,0.6,1.1
2026-08-09,07:22:44,24,True,7.0085729,100.5055664,29.65,0,3.5,38.2,1.2,0.6,1.1
2026-08-09,07:22:45,24,True,7.0085784,100.5055703,29.76,0,3.3,33.3,1.2,0.6,1.1
2026-08-09,07:22:46,24,True,7.0085843,100.505574,29.89,0,3.5,36.3,1.3,0.6,1.2
2026-08-09,07:22:47,24,True,7.008589,100.5055779,30.01,0,3.6,41.4,1.3,0.6,1.1
2026-08-09,07:22:48,24,True,7.0085943,100.5055819,30.13,0,3.8,41.6,1.3,0.6,1.2
2026-08-09,07:22:49,24,True,7.0086022,100.505585,30.24,0,3.8,31.2,1.2,0.6,1.1
2026-08-09,07:22:50,24,True,7.0086092,100.5055885,30.35,0,3.8,36.4,1.3,0.6,1.2
2026-08-09,07:22:51,24,True,7.008618,100.5055929,30.44,0,4,37.1,1.3,0.6,1.2
2026-08-09,07:22:52,24,True,7.0086295,100.5055928,30.51,0,4,31.1,1.3,0.6,1.2
2026-08-09,07:22:53,24,True,7.0086381,100.5055976,30.59,0,4,32.1,1.4,0.6,1.3
2026-08-09,07:22:54,24,True,7.0086467,100.5056024,30.68,0,4,29.1,1.4,0.6,1.3
2026-08-09,07:22:55,24,True,7.008655,100.5056069,30.78,0,3.9,29.4,1.4,0.6,1.3
2026-08-09,07:22:56,24,True,7.0086624,100.5056114,30.89,0,3.9,32.2,1.4,0.6,1.3
2026-08-09,07:22:57,24,True,7.0086684,100.5056148,31.02,0,3.6,31.5,1.4,0.6,1.3
2026-08-09,07:22:59,24,True,7.008681,100.5056205,31.33,0,3.7,29.6,1.3,0.6,1.2
2026-08-09,07:22:59,24,True,7.008681,100.5056205,31.33,0,3.7,29.6,1.4,0.6,1.3
2026-08-09,07:23:01,24,True,7.0086884,100.5056245,31.63,0,3.8,32.7,1.5,0.7,1.3
2026-08-09,07:23:02,24,True,7.0086941,100.5056279,31.76,0,3.8,31,1.4,0.6,1.3
2026-08-09,07:23:03,24,True,7.0086976,100.5056305,31.87,0,3.9,27.5,1.4,0.6,1.3
2026-08-09,07:23:04,24,True,7.0086993,100.5056336,31.95,0,3.8,34.7,1.4,0.6,1.3
2026-08-09,07:23:05,24,True,7.0087005,100.5056357,32,0,3.8,29.9,1.4,0.6,1.3
2026-08-09,07:23:06,24,True,7.0087062,100.5056395,32.04,0,3.8,27.4,1.4,0.6,1.3
2026-08-09,07:23:07,24,True,7.0087138,100.5056439,32.07,0,3.8,29.5,1.4,0.6,1.3
2026-08-09,07:23:08,24,True,7.008721,100.5056476,32.09,0,3.8,26.2,1.5,0.7,1.3
2026-08-09,07:23:09,24,True,7.0087291,100.505652,32.1,0,3.8,28.2,1.5,0.7,1.3
2026-08-09,07:23:10,24,True,7.0087377,100.5056562,32.12,0,3.9,25.4,1.5,0.7,1.3
2026-08-09,07:23:11,24,True,7.0087438,100.5056602,32.14,0,3.8,28.7,1.5,0.7,1.3
2026-08-09,07:23:12,24,True,7.0087532,100.5056638,32.19,0,3.8,21.8,1.5,0.7,1.3
2026-08-09,07:23:13,24,True,7.0087606,100.5056654,32.24,0,3.8,17.1,1.4,0.6,1.3
2026-08-09,07:23:14,24,True,7.0087702,100.5056664,32.3,0,3.8,7.9,1.5,0.6,1.3
2026-08-09,07:23:15,24,True,7.0087776,100.5056679,32.36,0,3.7,12.4,1.5,0.6,1.3
2026-08-09,07:23:16,24,True,7.0087851,100.5056695,32.41,0,3.6,11.8,1.5,0.6,1.3
2026-08-09,07:23:17,24,True,7.0087934,100.5056723,32.46,0,3.5,18.9,1.4,0.6,1.3
2026-08-09,07:23:18,24,True,7.0088012,100.5056731,32.54,0,3.3,7.4,1.5,0.7,1.3
2026-08-09,07:23:19,24,True,7.00881,100.5056746,32.62,0,3.4,13.7,1.5,0.7,1.3
2026-08-09,07:23:20,24,True,7.0088183,100.5056751,32.7,0,3.5,6.2,1.5,0.7,1.3
2026-08-09,07:23:21,24,True,7.008828,100.5056752,32.77,0,3.4,3.7,1.4,0.6,1.3
2026-08-09,07:23:22,24,True,7.0088385,100.5056761,32.85,0,4.2,5.9,1.4,0.6,1.3
2026-08-09,07:23:23,24,True,7.008849,100.5056772,32.94,0,3.4,5.1,1.5,0.7,1.3
2026-08-09,07:23:24,24,True,7.0088597,100.5056788,33.03,0,3.6,8.2,1.3,0.6,1.2
2026-08-09,07:23:25,24,True,7.0088684,100.5056804,33.12,0,3.6,10.1,1.5,0.7,1.3
2026-08-09,07:23:26,24,True,7.0088777,100.5056812,33.22,0,3.5,5.7,1.4,0.6,1.3
2026-08-09,07:23:27,24,True,7.0088866,100.5056822,33.33,0,3.7,8.5,1.6,0.7,1.5
2026-08-09,07:23:28,24,True,7.0088943,100.5056832,33.42,0,3.7,7.7,1.5,0.7,1.3
2026-08-09,07:23:29,24,True,7.0089066,100.505685,33.52,0,3.9,14.8,1.4,0.6,1.3
2026-08-09,07:23:30,24,True,7.0089185,100.5056848,33.6,0,3.7,3.1,1.4,0.6,1.3
2026-08-09,07:23:31,24,True,7.008931,100.5056836,33.65,0,3.9,3.1,1.5,0.7,1.3
2026-08-09,07:23:32,24,True,7.0089417,100.5056851,33.7,0,4,10.5,1.5,0.7,1.3
2026-08-09,07:23:33,24,True,7.0089501,100.5056865,33.74,0,3.9,11.4,1.3,0.6,1.2
2026-08-09,07:23:34,24,True,7.0089598,100.5056877,33.78,0,3.9,7.3,1.5,0.7,1.3
2026-08-09,07:23:35,24,True,7.0089697,100.5056884,33.82,0,3.9,3,1.5,0.7,1.3
2026-08-09,07:23:36,24,True,7.0089798,100.5056884,33.84,0,3.8,358.3,1.5,0.7,1.3
2026-08-09,07:23:37,24,True,7.0089887,100.505688,33.86,0,3.8,357.3,1.5,0.7,1.3
2026-08-09,07:23:38,24,True,7.0089972,100.5056885,33.91,0,3.8,4.5,1.5,0.7,1.4
2026-08-09,07:23:39,24,True,7.0090059,100.5056894,33.94,0,3.9,5.9,1.5,0.7,1.3
2026-08-09,07:23:40,24,True,7.0090142,100.5056917,33.97,0,3.8,16,1.8,0.8,1.6
2026-08-09,07:23:41,24,True,7.0090217,100.5056931,34,0,3.6,11.1,1.5,0.7,1.3
2026-08-09,07:23:42,24,True,7.00903,100.5056935,34.02,0,3.5,4.6,1.3,0.6,1.2
2026-08-09,07:23:43,24,True,7.0090384,100.505695,34.04,0,3.5,10.5,1.7,0.8,1.6
2026-08-09,07:23:44,24,True,7.009047,100.5056968,34.06,0,3.5,12.6,1.5,0.7,1.3
2026-08-09,07:23:45,24,True,7.0090551,100.5057003,34.1,0,3.5,23.4,1.5,0.7,1.3
2026-08-09,07:23:46,24,True,7.0090625,100.505702,34.13,0,3.5,12.4,1.6,0.8,1.4
2026-08-09,07:23:47,24,True,7.0090758,100.5056962,34.39,0,3.4,355.8,1.5,0.7,1.4
2026-08-09,07:23:48,24,True,7.0090908,100.5056971,34.62,0,3.4,359.2,1.6,0.8,1.4
2026-08-09,07:23:49,24,True,7.0091034,100.5057004,34.83,0,3.5,6.2,1.6,0.8,1.4
2026-08-09,07:23:50,24,True,7.0091145,100.5057014,34.99,0,3.5,0.1,1.3,0.6,1.2
2026-08-09,07:23:51,24,True,7.009127,100.5057004,35.1,0,3.5,1.5,1.5,0.7,1.3
2026-08-09,07:23:52,24,True,7.0091442,100.5057042,35.17,0,3.6,5,1.8,0.8,1.6
2026-08-09,07:23:53,24,True,7.0091704,100.50571,35.2,0,3.9,0.8,1.9,0.8,1.7
2026-08-09,07:23:54,24,True,7.0091833,100.5057104,35.23,0,3.9,359.2,2.1,0.9,1.8
2026-08-09,07:23:55,24,True,7.0091964,100.5057098,35.26,0,4,353.3,1.8,0.8,1.6
2026-08-09,07:23:56,24,True,7.0092078,100.5057098,35.3,0,4.1,359.1,1.6,0.8,1.4
2026-08-09,07:23:57,24,True,7.0092233,100.5057167,35.3,0,4.1,9,1.4,0.7,1.2
2026-08-09,07:23:58,24,True,7.0092359,100.5057171,35.3,0,4.2,1.8,1.6,0.7,1.4
2026-08-09,07:23:59,24,True,7.0092492,100.505713,35.22,0,4.2,355.1,1.6,0.7,1.4
2026-08-09,07:24:00,24,True,7.0092619,100.5057127,35.11,0,4.2,3.4,1.4,0.7,1.2
2026-08-09,07:24:01,24,True,7.009271,100.5057112,34.99,0,4.2,350.9,1.4,0.7,1.2
2026-08-09,07:24:02,24,True,7.0092817,100.5057112,34.89,0,4.3,356.9,1.5,0.7,1.3
2026-08-09,07:24:03,24,True,7.0092916,100.5057113,34.76,0,4.2,3,1.6,0.7,1.4
2026-08-09,07:24:04,24,True,7.0093014,100.5057109,34.58,0,4,17.7,1.5,0.7,1.3
2026-08-09,07:24:05,24,True,7.0093135,100.5057116,34.39,0,4.1,1.3,1.5,0.7,1.3
2026-08-09,07:24:06,24,True,7.0093261,100.5057126,34.22,0,3.9,0.6,1.5,0.7,1.3
2026-08-09,07:24:07,24,True,7.0093358,100.5057117,34.09,0,3.8,351.5,1.5,0.7,1.4
2026-08-09,07:24:08,24,True,7.0093459,100.5057118,33.97,0,3.6,358.9,1.5,0.7,1.3
2026-08-09,07:24:09,24,True,7.0093564,100.5057124,33.86,0,3.5,5,1.5,0.7,1.4
2026-08-09,07:24:10,24,True,7.0093675,100.5057141,33.77,0,3.4,7,1.5,0.7,1.4
2026-08-09,07:24:11,24,True,7.0093768,100.5057148,33.7,0,3.3,4.5,1.6,0.8,1.4
2026-08-09,07:24:12,24,True,7.0093869,100.5057153,33.64,0,3.2,2.2,1.6,0.8,1.4
2026-08-09,07:24:13,24,True,7.0093968,100.5057136,33.61,0,3.1,339.8,1.5,0.7,1.4
2026-08-09,07:24:14,24,True,7.0094113,100.5057147,33.55,0,3.3,350.5,1.5,0.7,1.3
2026-08-09,07:24:15,24,True,7.0094247,100.5057137,33.48,0,3.5,359.9,1.5,0.7,1.3
2026-08-09,07:24:16,24,True,7.0094365,100.5057137,33.4,0,3.4,357,1.4,0.6,1.3
2026-08-09,07:24:17,24,True,7.009446,100.5057157,33.3,0,3.3,6,1.5,0.7,1.4
2026-08-09,07:24:18,24,True,7.0094569,100.5057168,33.2,0,3.3,4.4,1.5,0.7,1.3
2026-08-09,07:24:19,24,True,7.0094669,100.5057159,33.12,0,3.5,2.6,1.5,0.7,1.3
2026-08-09,07:24:20,24,True,7.0094772,100.5057118,32.9,0,3.5,5.5,1.4,0.6,1.3
2026-08-09,07:24:21,24,True,7.0094858,100.5057129,32.69,0,3.5,357.3,1.5,0.7,1.3
2026-08-09,07:24:22,24,True,7.0094962,100.5057151,32.47,0,3.5,357.3,1.5,0.7,1.3
2026-08-09,07:24:23,24,True,7.0095076,100.5057163,32.26,0,3.5,0.2,1.5,0.7,1.3
2026-08-09,07:24:24,24,True,7.0095189,100.5057172,32.06,0,3.6,9.1,1.6,0.7,1.4
2026-08-09,07:24:25,24,True,7.0095308,100.505716,31.83,0,3.6,0.2,1.5,0.7,1.4
2026-08-09,07:24:26,24,True,7.0095417,100.5057164,31.62,0,3.6,3.2,1.5,0.7,1.3
2026-08-09,07:24:27,24,True,7.0095524,100.5057173,31.42,0,3.5,8.2,1.6,0.8,1.4
2026-08-09,07:24:28,24,True,7.0095632,100.5057166,31.27,0,3.5,357.1,1.3,0.7,1.2
2026-08-09,07:24:29,24,True,7.0095733,100.505716,31.13,0,3.7,358.2,1.3,0.6,1.2
2026-08-09,07:24:30,24,True,7.0095841,100.505715,31.02,0,3.7,357.1,1.3,0.6,1.2
2026-08-09,07:24:31,24,True,7.009595,100.5057134,30.95,0,3.7,358.5,1.3,0.6,1.2
2026-08-09,07:24:32,24,True,7.0096061,100.5057139,30.9,0,3.7,11,1.3,0.6,1.2
2026-08-09,07:24:33,24,True,7.0096148,100.5057159,30.85,0,3.8,15.7,1.4,0.7,1.2
2026-08-09,07:24:34,24,True,7.009624,100.5057167,30.8,0,3.8,8.3,1.3,0.6,1.2
2026-08-09,07:24:35,24,True,7.0096326,100.5057174,30.71,0,3.8,3.2,1.5,0.7,1.3
2026-08-09,07:24:36,24,True,7.0096417,100.5057179,30.54,0,3.8,6.3,1.3,0.6,1.2
2026-08-09,07:24:37,24,True,7.0096495,100.5057176,30.34,0,3.9,3.1,1.3,0.6,1.2
2026-08-09,07:24:38,24,True,7.009659,100.5057164,30.09,0,3.9,4.1,1.6,0.7,1.4
2026-08-09,07:24:39,24,True,7.0096682,100.5057152,29.82,0,3.9,359.4,1.6,0.7,1.4
2026-08-09,07:24:40,24,True,7.0096768,100.5057147,29.56,0,3.9,357.9,1.6,0.7,1.4
2026-08-09,07:24:41,24,True,7.009685,100.5057158,29.32,0,3.9,4.2,1.3,0.6,1.2
2026-08-09,07:24:42,24,True,7.0096946,100.5057175,29.1,0,3.9,7.9,1.4,0.6,1.3
2026-08-09,07:24:43,24,True,7.0097041,100.5057186,28.91,0,3.9,5.4,1.5,0.7,1.3
2026-08-09,07:24:44,24,True,7.0097116,100.5057196,28.77,0,3.5,6.7,1.3,0.6,1.2
2026-08-09,07:24:45,24,True,7.0097209,100.5057195,28.65,0,3.4,0.3,1.5,0.7,1.3
2026-08-09,07:24:46,24,True,7.0097307,100.5057187,28.58,0,3.8,356.7,1.4,0.6,1.2
2026-08-09,07:24:47,24,True,7.0097402,100.505718,28.52,0,3.9,356.4,1.4,0.7,1.2
2026-08-09,07:24:48,24,True,7.0097498,100.5057183,28.48,0,3.9,359.8,1.3,0.6,1.2
2026-08-09,07:24:49,24,True,7.0097586,100.505718,28.45,0,3.9,0.8,1.3,0.6,1.2
2026-08-09,07:24:50,24,True,7.0097675,100.5057167,28.42,0,3.8,351.5,1.3,0.6,1.2
2026-08-09,07:24:51,24,True,7.0097767,100.5057155,28.39,0,3.7,352.5,1.5,0.7,1.3
2026-08-09,07:24:52,24,True,7.0097857,100.5057144,28.36,0,3.7,355.3,1.6,0.7,1.4
2026-08-09,07:24:53,24,True,7.0097935,100.5057128,28.32,0,3.7,350.5,1.5,0.7,1.3
2026-08-09,07:24:54,24,True,7.009802,100.5057112,28.26,0,3.9,349.6,1.6,0.7,1.4
2026-08-09,07:24:55,24,True,7.0098108,100.5057093,28.18,0,3.9,347.9,1.5,0.7,1.3
2026-08-09,07:24:56,24,True,7.0098191,100.5057077,28.1,0,3.8,349.7,1.5,0.7,1.3
